dt, Acceleration, Pressure, Their Altitude, Our Altitude
0.010000,-12.190000,65765.000000, 3499.89,3467.212791
0.010000,-12.190000,65733.000000, 3503.67,3469.221463
0.010000,-12.720000,65733.000000, 3503.67,3470.955692
0.010000,-12.190000,65713.000000, 3506.04,3472.860874
0.010000,-12.720000,65706.000000, 3506.86,3474.533501
0.010000,-12.190000,65690.000000, 3508.75,3476.369955
0.010000,-12.720000,65657.000000, 3512.66,3478.285349
0.010000,-12.190000,65642.000000, 3514.43,3480.330329
0.010000,-12.190000,65631.000000, 3515.73,3482.205663
0.010000,-12.190000,65603.000000, 3519.05,3484.291885
0.010000,-12.190000,65597.000000, 3519.76,3486.192479
0.010000,-12.190000,65586.000000, 3521.06,3488.057283
0.010000,-12.190000,65571.000000, 3522.84,3489.899321
0.010000,-12.190000,65533.000000, 3527.34,3492.034003
0.010000,-12.190000,65521.000000, 3528.76,3494.079953
0.010000,-12.190000,65515.000000, 3529.47,3495.991005
0.010000,-12.190000,65493.000000, 3532.08,3497.973938
0.010000,-12.190000,65490.000000, 3532.43,3499.785476
0.010000,-12.190000,65470.000000, 3534.80,3501.661148
0.010000,-12.190000,65452.000000, 3536.94,3503.563642
0.010000,-12.190000,65421.000000, 3540.61,3505.655454
0.010000,-12.190000,65410.000000, 3541.92,3507.658418
0.010000,-12.190000,65405.000000, 3542.51,3509.515193
0.010000,-12.190000,65396.000000, 3543.58,3511.290939
0.010000,-12.190000,65376.000000, 3545.95,3513.134532
0.010000,-12.190000,65365.000000, 3547.26,3514.922012
0.010000,-12.190000,65346.000000, 3549.51,3516.764054
0.010000,-12.190000,65322.000000, 3552.36,3518.712775
0.010000,-12.190000,65294.000000, 3555.69,3520.806540
0.010000,-12.190000,65279.000000, 3557.47,3522.862856
0.010000,-12.190000,65271.000000, 3558.42,3524.802235
0.000000,-12.190000,65271.000000, 3558.42,3526.286642
0.010000,-12.190000,65246.000000, 3561.40,3528.197805
0.010000,-12.190000,65233.000000, 3562.94,3530.059263
0.010000,-12.190000,65230.000000, 3563.30,3531.771654
0.010000,-12.190000,65207.000000, 3566.03,3533.593789
0.010000,-12.190000,65180.000000, 3569.25,3535.565021
0.010000,-12.190000,65164.000000, 3571.15,3537.526352
0.010000,-12.190000,65167.000000, 3570.79,3539.244214
0.010000,-12.190000,65137.000000, 3574.36,3541.164496
0.010000,-12.190000,65124.000000, 3575.91,3543.041353
0.010000,-12.190000,65127.000000, 3575.55,3544.687092
0.010000,-12.190000,65084.000000, 3580.67,3546.706401
0.010000,-11.660000,65085.000000, 3580.56,3548.549060
0.010000,-12.190000,65088.000000, 3580.20,3550.075129
0.010000,-12.190000,65061.000000, 3583.42,3551.844916
0.010000,-12.190000,65032.000000, 3586.87,3553.757058
0.010000,-12.190000,65021.000000, 3588.18,3555.627668
0.010000,-12.190000,65014.000000, 3589.02,3557.377391
0.010000,-12.190000,64997.000000, 3591.04,3559.169247
0.010000,-12.190000,64957.000000, 3595.82,3561.271535
0.010000,-12.190000,64963.000000, 3595.10,3563.072403
0.010000,-12.190000,64943.000000, 3597.49,3564.942034
0.010000,-11.660000,64924.000000, 3599.75,3566.907555
0.010000,-11.660000,64893.000000, 3603.46,3569.020386
0.010000,-11.660000,64886.000000, 3604.29,3571.012906
0.010000,-11.660000,64858.000000, 3607.64,3573.136211
0.010000,-11.660000,64851.000000, 3608.47,3575.123326
0.010000,-11.660000,64835.000000, 3610.38,3577.100096
0.010000,-11.660000,64818.000000, 3612.42,3579.081572
0.010000,-12.190000,64798.000000, 3614.81,3581.047430
0.010000,-11.660000,64796.000000, 3615.04,3582.922821
0.010000,-11.660000,64789.000000, 3615.88,3584.633438
0.010000,-12.190000,64765.000000, 3618.75,3586.449732
0.000000,-12.190000,64765.000000, 3618.75,3587.842895
0.010000,-11.660000,64767.000000, 3618.51,3589.378117
0.010000,-11.660000,64721.000000, 3624.02,3591.300243
0.010000,-12.190000,64705.000000, 3625.93,3593.182050
0.010000,-11.660000,64684.000000, 3628.44,3595.212581
0.010000,-12.190000,64688.000000, 3627.97,3596.866254
0.010000,-11.660000,64666.000000, 3630.60,3598.757873
0.010000,-12.190000,64636.000000, 3634.19,3600.688897
0.010000,-11.660000,64645.000000, 3633.11,3602.444293
0.010000,-11.660000,64640.000000, 3633.71,3603.995119
0.010000,-11.660000,64612.000000, 3637.07,3605.797569
0.010000,-11.660000,64619.000000, 3636.23,3607.285488
0.010000,-11.660000,64598.000000, 3638.75,3608.916726
0.000000,-11.660000,64598.000000, 3638.75,3610.123444
0.010000,-11.660000,64574.000000, 3641.62,3611.777943
0.010000,-11.660000,64551.000000, 3644.38,3613.533574
0.010000,-11.660000,64509.000000, 3649.42,3615.647499
0.010000,-11.660000,64524.000000, 3647.62,3617.331918
0.010000,-11.660000,64494.000000, 3651.22,3619.234729
0.010000,-11.660000,64486.000000, 3652.18,3621.025830
0.010000,-11.660000,64462.000000, 3655.06,3622.941439
0.010000,-11.660000,64461.000000, 3655.18,3624.659333
0.010000,-11.660000,64456.000000, 3655.78,3626.268962
0.010000,-11.660000,64422.000000, 3659.86,3628.141358
0.010000,-11.660000,64402.000000, 3662.27,3630.067037
0.010000,-11.660000,64401.000000, 3662.39,3631.801112
0.010000,-11.660000,64385.000000, 3664.31,3633.559658
0.010000,-11.660000,64371.000000, 3665.99,3635.309978
0.010000,-11.660000,64369.000000, 3666.23,3636.904033
0.010000,-11.660000,64341.000000, 3669.60,3638.691303
0.010000,-11.660000,64334.000000, 3670.44,3640.376103
0.010000,-11.660000,64306.000000, 3673.81,3642.245073
0.010000,-11.660000,64280.000000, 3676.94,3644.241241
0.010000,-11.660000,64286.000000, 3676.21,3645.948654
0.000000,-11.660000,64286.000000, 3676.21,3647.249417
0.010000,-11.660000,64263.000000, 3678.98,3648.954277
0.010000,-11.660000,64263.000000, 3678.98,3650.471804
0.010000,-11.660000,64249.000000, 3680.67,3652.021693
0.010000,-11.660000,64204.000000, 3686.08,3653.979154
0.010000,-11.660000,64197.000000, 3686.93,3655.813958
0.010000,-11.660000,64176.000000, 3689.46,3657.724876
0.010000,-11.660000,64162.000000, 3691.14,3659.607285
0.010000,-11.660000,64167.000000, 3690.54,3661.228539
0.010000,-11.660000,64133.000000, 3694.64,3663.117281
0.010000,-11.660000,64127.000000, 3695.36,3664.876370
0.010000,-11.660000,64120.000000, 3696.21,3666.545128
0.010000,-11.660000,64102.000000, 3698.38,3668.267879
0.010000,-11.660000,64088.000000, 3700.07,3669.989136
0.010000,-11.660000,64056.000000, 3703.93,3671.937671
0.010000,-11.660000,64045.000000, 3705.26,3673.814837
0.010000,-11.130000,64048.000000, 3704.89,3675.514210
0.010000,-11.130000,64029.000000, 3707.19,3677.243400
0.010000,-11.660000,64020.000000, 3708.27,3678.869661
0.010000,-11.660000,63996.000000, 3711.17,3680.657684
0.010000,-11.660000,63963.000000, 3715.16,3682.660961
0.010000,-11.130000,63956.000000, 3716.00,3684.602380
0.010000,-11.660000,63915.000000, 3720.96,3686.762978
0.010000,-11.660000,63929.000000, 3719.27,3688.566076
0.010000,-11.130000,63926.000000, 3719.63,3690.245236
0.010000,-11.130000,63919.000000, 3720.47,3691.822974
0.010000,-11.660000,63889.000000, 3724.10,3693.575193
0.010000,-11.130000,63867.000000, 3726.76,3695.507122
0.010000,-11.130000,63846.000000, 3729.30,3697.446643
0.010000,-11.660000,63826.000000, 3731.72,3699.409723
0.010000,-11.130000,63826.000000, 3731.72,3701.234387
0.010000,-11.130000,63811.000000, 3733.54,3703.015078
0.010000,-11.660000,63813.000000, 3733.30,3704.552229
0.000000,-11.660000,63813.000000, 3733.30,3705.726672
0.010000,-11.130000,63787.000000, 3736.44,3707.401059
0.010000,-11.130000,63775.000000, 3737.90,3709.015284
0.010000,-11.660000,63773.000000, 3738.14,3710.455637
0.010000,-11.130000,63732.000000, 3743.11,3712.354400
0.010000,-11.130000,63725.000000, 3743.95,3714.084082
0.010000,-11.660000,63708.000000, 3746.01,3715.829001
0.010000,-11.130000,63703.000000, 3746.62,3717.524167
0.010000,-11.130000,63678.000000, 3749.65,3719.319365
0.010000,-11.130000,63693.000000, 3747.83,3720.757077
0.010000,-11.130000,63664.000000, 3751.35,3722.410595
0.010000,-11.130000,63632.000000, 3755.23,3724.304100
0.010000,-11.130000,63631.000000, 3755.35,3726.002721
0.010000,-11.130000,63639.000000, 3754.38,3727.426913
0.010000,-11.130000,63592.000000, 3760.08,3729.309293
0.010000,-11.130000,63594.000000, 3759.84,3730.958203
0.010000,-11.660000,63563.000000, 3763.61,3732.782936
0.010000,-11.130000,63564.000000, 3763.48,3734.486414
0.010000,-11.130000,63548.000000, 3765.43,3736.165496
0.010000,-11.130000,63516.000000, 3769.31,3738.110283
0.010000,-11.130000,63516.000000, 3769.31,3739.823100
0.010000,-11.660000,63499.000000, 3771.38,3741.534584
0.010000,-10.600000,63493.000000, 3772.11,3743.281929
0.010000,-11.130000,63464.000000, 3775.63,3745.073640
0.010000,-11.130000,63466.000000, 3775.39,3746.737005
0.010000,-11.130000,63448.000000, 3777.58,3748.406031
0.010000,-11.130000,63429.000000, 3779.89,3750.175810
0.010000,-11.130000,63405.000000, 3782.81,3752.045798
0.010000,-11.130000,63397.000000, 3783.78,3753.830085
0.010000,-11.130000,63395.000000, 3784.03,3755.445519
0.010000,-11.130000,63370.000000, 3787.07,3757.220070
0.010000,-11.130000,63366.000000, 3787.56,3758.852422
0.010000,-11.130000,63350.000000, 3789.51,3760.526007
0.000000,-11.130000,63350.000000, 3789.51,3761.799201
0.010000,-11.130000,63329.000000, 3792.06,3763.449216
0.010000,-11.130000,63308.000000, 3794.62,3765.184651
0.010000,-11.130000,63294.000000, 3796.33,3766.923175
0.010000,-11.130000,63306.000000, 3794.86,3768.320212
0.010000,-11.130000,63286.000000, 3797.30,3769.840851
0.010000,-11.130000,63257.000000, 3800.84,3771.571891
0.010000,-11.130000,63256.000000, 3800.96,3773.133926
0.010000,-11.130000,63240.000000, 3802.91,3774.742175
0.010000,-11.130000,63224.000000, 3804.86,3776.387060
0.010000,-11.130000,63199.000000, 3807.91,3778.182278
0.010000,-11.130000,63196.000000, 3808.27,3779.822791
0.010000,-11.130000,63166.000000, 3811.94,3781.681819
0.010000,-11.130000,63167.000000, 3811.81,3783.323763
0.010000,-11.130000,63159.000000, 3812.79,3784.903561
0.010000,-11.130000,63137.000000, 3815.48,3786.599788
0.010000,-11.130000,63126.000000, 3816.82,3788.259459
0.010000,-11.130000,63112.000000, 3818.53,3789.926009
0.010000,-11.130000,63092.000000, 3820.97,3791.675166
0.010000,-11.130000,63083.000000, 3822.07,3793.354232
0.010000,-11.130000,63088.000000, 3821.46,3794.794125
0.010000,-11.130000,63047.000000, 3826.47,3796.618574
0.010000,-10.600000,63042.000000, 3827.08,3798.362634
0.010000,-11.130000,63026.000000, 3829.04,3800.041386
0.010000,-10.600000,63023.000000, 3829.40,3801.693549
0.010000,-11.130000,62995.000000, 3832.83,3803.408473
0.010000,-10.600000,62983.000000, 3834.30,3805.230034
0.010000,-11.130000,62986.000000, 3833.93,3806.678070
0.010000,-11.130000,62954.000000, 3837.84,3808.483116
0.010000,-11.130000,62948.000000, 3838.58,3810.112315
0.010000,-11.130000,62929.000000, 3840.90,3811.856595
0.010000,-11.130000,62915.000000, 3842.62,3813.570985
0.010000,-11.130000,62921.000000, 3841.88,3815.043426
0.000000,-11.130000,62921.000000, 3841.88,3816.145101
0.010000,-11.130000,62878.000000, 3847.15,3817.923304
0.010000,-11.130000,62895.000000, 3845.07,3819.275807
0.010000,-10.600000,62867.000000, 3848.50,3820.927509
0.010000,-10.600000,62851.000000, 3850.46,3822.562485
0.010000,-11.130000,62832.000000, 3852.79,3824.244990
0.010000,-10.600000,62817.000000, 3854.63,3826.016757
0.010000,-11.130000,62808.000000, 3855.73,3827.613019
0.010000,-11.130000,62786.000000, 3858.43,3829.393355
0.010000,-11.130000,62791.000000, 3857.81,3830.876536
0.010000,-10.600000,62769.000000, 3860.51,3832.579421
0.010000,-10.600000,62750.000000, 3862.84,3834.290704
0.010000,-11.130000,62753.000000, 3862.47,3835.759687
0.010000,-11.130000,62705.000000, 3868.37,3837.716925
0.010000,-11.130000,62721.000000, 3866.40,3839.237668
0.010000,-11.130000,62694.000000, 3869.72,3840.968100
0.010000,-10.600000,62699.000000, 3869.10,3842.493802
0.010000,-10.600000,62664.000000, 3873.40,3844.290610
0.010000,-11.130000,62656.000000, 3874.38,3845.952882
0.010000,-10.600000,62644.000000, 3875.86,3847.683139
0.010000,-10.600000,62634.000000, 3877.09,3849.304310
0.010000,-11.130000,62637.000000, 3876.72,3850.694694
0.010000,-11.130000,62606.000000, 3880.53,3852.363226
0.010000,-11.130000,62580.000000, 3883.73,3854.178970
0.010000,-10.600000,62585.000000, 3883.11,3855.799242
0.010000,-10.600000,62551.000000, 3887.29,3857.653963
0.010000,-10.600000,62554.000000, 3886.92,3859.289168
0.010000,-10.600000,62548.000000, 3887.66,3860.821725
0.010000,-10.600000,62522.000000, 3890.86,3862.539212
0.010000,-10.600000,62513.000000, 3891.97,3864.184443
0.010000,-10.600000,62511.000000, 3892.21,3865.687472
0.010000,-10.600000,62491.000000, 3894.68,3867.293558
0.010000,-10.600000,62456.000000, 3898.99,3869.185035
0.000000,-10.600000,62456.000000, 3898.99,3870.659342
0.010000,-10.600000,62474.000000, 3896.77,3871.967868
0.010000,-10.600000,62438.000000, 3901.20,3873.608651
0.010000,-10.600000,62440.000000, 3900.96,3875.048332
0.010000,-10.600000,62424.000000, 3902.93,3876.552392
0.010000,-11.130000,62408.000000, 3904.90,3878.048297
0.010000,-10.600000,62384.000000, 3907.86,3879.796179
0.010000,-10.600000,62383.000000, 3907.98,3881.308881
0.010000,-10.600000,62357.000000, 3911.19,3883.043873
0.010000,-10.600000,62363.000000, 3910.45,3884.487542
0.010000,-10.600000,62347.000000, 3912.42,3886.012495
0.010000,-10.600000,62346.000000, 3912.54,3887.377455
0.010000,-10.600000,62316.000000, 3916.25,3889.005255
0.010000,-10.600000,62311.000000, 3916.86,3890.515964
0.010000,-10.600000,62292.000000, 3919.21,3892.125188
0.010000,-10.600000,62278.000000, 3920.94,3893.740984
0.010000,-10.600000,62257.000000, 3923.53,3895.463948
0.010000,-10.600000,62250.000000, 3924.39,3897.090642
0.010000,-10.600000,62230.000000, 3926.86,3898.810160
0.010000,-10.600000,62214.000000, 3928.84,3900.551440
0.010000,-10.600000,62217.000000, 3928.47,3902.069694
0.010000,-10.600000,62201.000000, 3930.45,3903.640630
0.010000,-10.600000,62178.000000, 3933.29,3905.344925
0.010000,-10.600000,62178.000000, 3933.29,3906.867301
0.010000,-10.600000,62162.000000, 3935.27,3908.442917
0.010000,-10.600000,62151.000000, 3936.63,3909.994256
0.010000,-10.600000,62127.000000, 3939.60,3911.698542
0.010000,-10.600000,62107.000000, 3942.07,3913.479173
0.010000,-10.600000,62122.000000, 3940.21,3914.874203
0.010000,-10.600000,62105.000000, 3942.32,3916.353496
0.010000,-11.130000,62080.000000, 3945.41,3917.945039
0.010000,-10.600000,62080.000000, 3945.41,3919.462893
0.010000,-10.600000,62052.000000, 3948.88,3921.132136
0.000000,-10.600000,62052.000000, 3948.88,3922.454393
0.010000,-10.600000,62056.000000, 3948.38,3923.780389
0.010000,-10.600000,62041.000000, 3950.24,3925.175811
0.010000,-10.600000,62018.000000, 3953.09,3926.723139
0.010000,-10.600000,62013.000000, 3953.71,3928.175113
0.010000,-10.600000,61985.000000, 3957.18,3929.843551
0.010000,-10.600000,61990.000000, 3956.56,3931.265968
0.010000,-10.600000,61979.000000, 3957.92,3932.691407
0.010000,-10.600000,61960.000000, 3960.28,3934.214943
0.010000,-10.600000,61956.000000, 3960.77,3935.632351
0.010000,-10.600000,61950.000000, 3961.52,3936.983379
0.010000,-10.600000,61928.000000, 3964.24,3938.484813
0.010000,-10.600000,61914.000000, 3965.98,3940.010529
0.010000,-10.600000,61916.000000, 3965.73,3941.351532
0.010000,-10.600000,61891.000000, 3968.83,3942.885155
0.010000,-10.600000,61882.000000, 3969.95,3944.371906
0.010000,-10.600000,61854.000000, 3973.43,3946.073503
0.010000,-10.600000,61861.000000, 3972.56,3947.496689
0.010000,-10.600000,61821.000000, 3977.52,3949.303906
0.010000,-10.600000,61826.000000, 3976.90,3950.840812
0.010000,-10.600000,61807.000000, 3979.26,3952.475406
0.010000,-10.600000,61799.000000, 3980.26,3954.034029
0.010000,-10.600000,61782.000000, 3982.37,3955.657263
0.010000,-10.600000,61784.000000, 3982.12,3957.077963
0.010000,-10.600000,61750.000000, 3986.34,3958.803410
0.010000,-10.600000,61755.000000, 3985.72,3960.270747
0.010000,-10.070000,61741.000000, 3987.46,3961.834457
0.010000,-10.600000,61722.000000, 3989.83,3963.383730
0.010000,-10.070000,61725.000000, 3989.45,3964.848605
0.010000,-10.600000,61686.000000, 3994.30,3966.544370
0.010000,-10.600000,61687.000000, 3994.18,3968.121416
0.010000,-10.600000,61691.000000, 3993.68,3969.435243
0.010000,-10.600000,61677.000000, 3995.42,3970.830570
0.000000,-10.600000,61677.000000, 3995.42,3971.869340
0.010000,-10.600000,61653.000000, 3998.41,3973.336458
0.010000,-10.070000,61619.000000, 4002.64,3975.135996
0.010000,-10.070000,61629.000000, 4001.40,3976.580318
0.010000,-10.600000,61602.000000, 4004.76,3978.194810
0.010000,-10.600000,61576.000000, 4008.00,3979.998586
0.010000,-10.600000,61587.000000, 4006.63,3981.448722
0.010000,-10.600000,61591.000000, 4006.13,3982.709522
0.010000,-10.600000,61553.000000, 4010.87,3984.337180
0.010000,-10.600000,61545.000000, 4011.86,3985.895391
0.010000,-10.600000,61530.000000, 4013.73,3987.488740
0.010000,-10.600000,61524.000000, 4014.48,3988.990655
0.010000,-10.070000,61501.000000, 4017.35,3990.697133
0.010000,-10.600000,61505.000000, 4016.85,3992.071286
0.010000,-10.070000,61492.000000, 4018.47,3993.596256
0.010000,-10.600000,61478.000000, 4020.22,3995.011409
0.010000,-10.070000,61472.000000, 4020.97,3996.499609
0.010000,-10.070000,61459.000000, 4022.59,3997.915362
0.010000,-10.070000,61443.000000, 4024.58,3999.449231
0.010000,-10.070000,61424.000000, 4026.96,4001.036291
0.010000,-10.600000,61407.000000, 4029.08,4002.642680
0.010000,-10.070000,61387.000000, 4031.58,4004.421190
0.010000,-10.070000,61377.000000, 4032.83,4006.087769
0.010000,-10.070000,61397.000000, 4030.33,4007.345385
0.010000,-10.600000,61373.000000, 4033.33,4008.720945
0.010000,-10.070000,61358.000000, 4035.20,4010.251807
0.010000,-10.070000,61356.000000, 4035.45,4011.584248
0.010000,-10.070000,61336.000000, 4037.95,4013.085220
0.010000,-10.070000,61333.000000, 4038.32,4014.440034
0.010000,-10.600000,61314.000000, 4040.70,4015.868234
0.010000,-10.070000,61280.000000, 4044.95,4017.675933
0.010000,-10.070000,61281.000000, 4044.83,4019.219814
0.010000,-10.070000,61269.000000, 4046.33,4020.795838
0.000000,-10.070000,61269.000000, 4046.33,4021.992682
0.010000,-10.070000,61289.000000, 4043.82,4023.016305
0.010000,-10.070000,61255.000000, 4048.08,4024.379495
0.010000,-10.070000,61240.000000, 4049.95,4025.801613
0.010000,-10.070000,61215.000000, 4053.08,4027.403605
0.010000,-10.070000,61231.000000, 4051.08,4028.622123
0.010000,-10.600000,61222.000000, 4052.21,4029.786250
0.010000,-10.070000,61192.000000, 4055.96,4031.319967
0.010000,-10.070000,61184.000000, 4056.97,4032.736842
0.010000,-10.070000,61151.000000, 4061.10,4034.480439
0.010000,-10.070000,61136.000000, 4062.98,4036.205368
0.010000,-10.070000,61141.000000, 4062.35,4037.695440
0.010000,-10.070000,61133.000000, 4063.36,4039.127018
0.010000,-10.070000,61117.000000, 4065.36,4040.625949
0.010000,-10.070000,61120.000000, 4064.98,4041.922962
0.010000,-10.070000,61096.000000, 4067.99,4043.410114
0.010000,-10.070000,61088.000000, 4069.00,4044.840409
0.010000,-10.070000,61075.000000, 4070.63,4046.297738
0.010000,-10.070000,61065.000000, 4071.88,4047.731324
0.010000,-10.070000,61069.000000, 4071.38,4048.964329
0.010000,-10.070000,61051.000000, 4073.64,4050.312147
0.010000,-10.070000,61033.000000, 4075.90,4051.756370
0.010000,-10.070000,61021.000000, 4077.40,4053.208235
0.010000,-10.070000,61014.000000, 4078.28,4054.600188
0.010000,-10.070000,60988.000000, 4081.54,4056.192569
0.010000,-10.070000,60985.000000, 4081.92,4057.651213
0.010000,-10.070000,60980.000000, 4082.55,4059.026894
0.010000,-10.070000,60966.000000, 4084.31,4060.443895
0.010000,-10.070000,60962.000000, 4084.81,4061.766018
0.010000,-10.070000,60917.000000, 4090.46,4063.549598
0.010000,-10.070000,60931.000000, 4088.70,4064.946206
0.010000,-10.070000,60903.000000, 4092.22,4066.578586
0.010000,-10.070000,60912.000000, 4091.09,4067.907063
0.000000,-10.070000,60912.000000, 4091.09,4068.928045
0.010000,-10.070000,60907.000000, 4091.72,4070.097351
0.010000,-10.070000,60873.000000, 4096.00,4071.598250
0.010000,-10.070000,60863.000000, 4097.25,4073.069519
0.010000,-10.070000,60864.000000, 4097.13,4074.374946
0.010000,-10.070000,60852.000000, 4098.64,4075.706039
0.010000,-10.070000,60821.000000, 4102.54,4077.310076
0.010000,-10.070000,60810.000000, 4103.92,4078.884949
0.010000,-10.070000,60805.000000, 4104.55,4080.360554
0.010000,-10.070000,60778.000000, 4107.95,4082.038938
0.010000,-10.070000,60780.000000, 4107.70,4083.506851
0.010000,-10.070000,60773.000000, 4108.58,4084.917825
0.010000,-10.070000,60758.000000, 4110.47,4086.378425
0.010000,-10.070000,60745.000000, 4112.11,4087.858552
0.010000,-10.070000,60728.000000, 4114.25,4089.407750
0.010000,-10.070000,60734.000000, 4113.49,4090.711725
0.010000,-10.070000,60740.000000, 4112.74,4091.805666
0.010000,-10.070000,60696.000000, 4118.28,4093.377203
0.010000,-10.070000,60720.000000, 4115.26,4094.454621
0.010000,-10.070000,60676.000000, 4120.80,4096.022644
0.010000,-10.070000,60657.000000, 4123.20,4097.661896
0.010000,-10.070000,60675.000000, 4120.93,4098.892953
0.010000,-10.070000,60640.000000, 4125.34,4100.465632
0.010000,-10.070000,60645.000000, 4124.71,4101.798123
0.010000,-10.070000,60628.000000, 4126.86,4103.225781
0.010000,-10.070000,60596.000000, 4130.89,4104.923958
0.010000,-10.070000,60595.000000, 4131.02,4106.451239
0.010000,-10.070000,60583.000000, 4132.54,4107.978738
0.010000,-10.070000,60584.000000, 4132.41,4109.328930
0.010000,-10.070000,60593.000000, 4131.27,4110.422719
0.010000,-9.540000,60556.000000, 4135.94,4111.959479
0.010000,-10.070000,60551.000000, 4136.58,4113.299433
0.010000,-9.540000,60540.000000, 4137.97,4114.767713
0.000000,-9.540000,60540.000000, 4137.97,4115.828912
0.010000,-10.070000,60536.000000, 4138.47,4117.011657
0.010000,-10.070000,60491.000000, 4144.16,4118.674787
0.010000,-9.540000,60514.000000, 4141.25,4119.901565
0.010000,-9.540000,60490.000000, 4144.28,4121.297989
0.010000,-9.540000,60498.000000, 4143.27,4122.453565
0.010000,-10.070000,60473.000000, 4146.43,4123.764667
0.010000,-10.070000,60455.000000, 4148.71,4125.215801
0.010000,-10.070000,60453.000000, 4148.96,4126.516608
0.010000,-10.070000,60436.000000, 4151.11,4127.926551
0.010000,-9.540000,60430.000000, 4151.87,4129.313412
0.010000,-10.070000,60417.000000, 4153.52,4130.643541
0.010000,-10.070000,60414.000000, 4153.89,4131.928460
0.010000,-9.540000,60400.000000, 4155.67,4133.292777
0.010000,-10.070000,60384.000000, 4157.69,4134.653959
0.010000,-10.070000,60360.000000, 4160.73,4136.239094
0.010000,-10.070000,60361.000000, 4160.60,4137.609630
0.010000,-9.540000,60346.000000, 4162.50,4139.116145
0.010000,-10.070000,60345.000000, 4162.63,4140.367678
0.010000,-10.070000,60326.000000, 4165.04,4141.814545
0.010000,-10.070000,60318.000000, 4166.05,4143.169914
0.010000,-10.070000,60302.000000, 4168.08,4144.626935
0.010000,-9.540000,60284.000000, 4170.36,4146.207872
0.010000,-9.540000,60287.000000, 4169.98,4147.553305
0.010000,-9.540000,60260.000000, 4173.40,4149.137767
0.010000,-9.540000,60275.000000, 4171.50,4150.336023
0.010000,-9.540000,60245.000000, 4175.30,4151.827855
0.010000,-9.540000,60231.000000, 4177.08,4153.334699
0.010000,-9.540000,60233.000000, 4176.82,4154.661659
0.010000,-9.540000,60226.000000, 4177.71,4155.941610
0.010000,-9.540000,60216.000000, 4178.98,4157.224839
0.010000,-9.540000,60206.000000, 4180.25,4158.507581
0.010000,-10.070000,60191.000000, 4182.15,4159.802156
0.000000,-10.070000,60191.000000, 4182.15,4160.828832
0.010000,-9.540000,60150.000000, 4187.36,4162.513391
0.010000,-9.540000,60143.000000, 4188.25,4164.073447
0.010000,-9.540000,60161.000000, 4185.96,4165.247664
0.010000,-9.540000,60129.000000, 4190.03,4166.722436
0.010000,-9.540000,60132.000000, 4189.64,4168.000812
0.010000,-9.540000,60130.000000, 4189.90,4169.175627
0.010000,-9.540000,60104.000000, 4193.20,4170.579336
0.010000,-9.540000,60098.000000, 4193.96,4171.911760
0.010000,-9.540000,60096.000000, 4194.22,4173.134632
0.010000,-9.540000,60071.000000, 4197.39,4174.566619
0.010000,-10.070000,60068.000000, 4197.78,4175.827321
0.010000,-9.540000,60036.000000, 4201.84,4177.483443
0.010000,-10.070000,60047.000000, 4200.45,4178.690306
0.010000,-9.540000,60054.000000, 4199.56,4179.818266
0.010000,-9.540000,60041.000000, 4201.21,4180.922821
0.010000,-9.540000,60006.000000, 4205.66,4182.437583
0.010000,-9.540000,60007.000000, 4205.53,4183.738923
0.010000,-9.540000,60004.000000, 4205.92,4184.970799
0.010000,-9.540000,59975.000000, 4209.61,4186.449949
0.010000,-9.540000,59967.000000, 4210.62,4187.884061
0.010000,-9.540000,59971.000000, 4210.11,4189.109274
0.010000,-9.540000,59961.000000, 4211.39,4190.347218
0.010000,-9.540000,59957.000000, 4211.90,4191.507933
0.010000,-9.540000,59938.000000, 4214.32,4192.808563
0.010000,-9.540000,59943.000000, 4213.68,4193.902367
0.010000,-9.540000,59921.000000, 4216.48,4195.187056
0.010000,-9.540000,59899.000000, 4219.28,4196.627469
0.010000,-9.540000,59889.000000, 4220.56,4198.050280
0.010000,-9.540000,59867.000000, 4223.36,4199.617014
0.010000,-9.540000,59867.000000, 4223.36,4201.012855
0.010000,-9.540000,59844.000000, 4226.29,4202.573702
0.010000,-9.540000,59843.000000, 4226.42,4203.975093
0.000000,-9.540000,59843.000000, 4226.42,4205.069656
0.010000,-9.540000,59835.000000, 4227.44,4206.327980
0.010000,-9.540000,59842.000000, 4226.55,4207.357495
0.010000,-9.540000,59819.000000, 4229.48,4208.600176
0.010000,-9.540000,59796.000000, 4232.42,4210.017021
0.010000,-9.540000,59807.000000, 4231.01,4211.136761
0.010000,-9.540000,59773.000000, 4235.35,4212.604054
0.010000,-9.540000,59783.000000, 4234.08,4213.772752
0.010000,-9.540000,59783.000000, 4234.08,4214.830439
0.010000,-9.540000,59749.000000, 4238.41,4216.236526
0.010000,-9.540000,59761.000000, 4236.88,4217.328845
0.010000,-9.540000,59714.000000, 4242.88,4218.950275
0.010000,-9.540000,59715.000000, 4242.76,4220.370453
0.010000,-9.540000,59712.000000, 4243.14,4221.689725
0.010000,-9.540000,59706.000000, 4243.91,4222.946748
0.010000,-10.070000,59703.000000, 4244.29,4224.060392
0.010000,-9.540000,59686.000000, 4246.46,4225.382677
0.010000,-9.540000,59675.000000, 4247.87,4226.654673
0.010000,-9.540000,59665.000000, 4249.15,4227.965944
0.010000,-9.540000,59653.000000, 4250.68,4229.278025
